company,sector,fy,price,label,ebitda_margin,net_margin,roe,roce,debt_to_equity,net_debt_to_ebitda,interest_free_proxy,capex_to_revenue,ocf_to_ebitda,accruals_ratio,asset_turnover,earnings_yield,book_to_price,fcf_yield,ev_ebitda,revenue_growth_1y,ebitda_growth_1y,eps_growth_1y,beta,log_market_cap,cap_tier_ord,sector_Automobile and Auto Components,sector_Banking Financial Services and Insurance,sector_Cement and Building Materials,sector_Defence and Aerospace,sector_IT and Software,sector_Infrastructure and Construction,sector_Jewellery and Retail,sector_Metals Mining and Materials,sector_Oil Gas and Energy,sector_Pharmaceuticals and Healthcare,sector_Trading and Diversified
Hero MotoCorp Limited,Automobile and Auto Components,2024,3409.3071952160494,1.4177043192217453,0.15755539438118482,0.09959911199836805,0.2115852266691979,0.2704384639784929,0.03426254257321916,-0.7373314674548821,0.0,0.02095506187260682,0.8310479698443431,-0.045052172253897196,1.4376680270059141,0.0548615860320405,0.25966929930397864,0.06066919863448314,10.76845320710102,0.11445082833101941,0.2696275943659074,0.33134030891878413,0.468,27.247700934014137,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hero MotoCorp Limited,Automobile and Auto Components,2025,4833.389536211567,1.0457178137189527,0.1677323513576181,0.1075463838115487,0.22719338482070398,0.28708579854779065,0.03631841776999217,-0.9500746836925961,0.0,0.021036055774543826,0.6293038308341143,0.0028562552306560826,1.4340268091377624,0.04524568077155441,0.19935281186282133,0.035593795545645075,13.206589471815368,0.08280665751217518,0.1527482600233291,0.16921514114627892,0.468,27.59718537089928,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hitachi Energy India Limited,Automobile and Auto Components,2021,1034.7200817429875,2.263712581549729,0.05792363594416888,0.021663398315838044,0.07726423710822752,0.13519970256223648,0.0,0.0,1.0,0.0027707924789479753,0.021388457402318078,0.022592771231922337,1.106160249686743,0.01417882358398546,0.18351082097820415,-0.0010026345963542434,26.377314087671383,0.10272177857650111,0.1526252410070073,0.15524138696701434,0.572,24.55451077794066,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hitachi Energy India Limited,Automobile and Auto Components,2022,2342.308867423765,1.3968789211915713,0.057923635944168876,0.021663398315838044,0.07726423710822754,0.13519970256223648,0.0,0.0,1.0,0.0027707924789479757,0.02138845740231808,0.02259277123192234,1.106160249686743,0.0075056333035676175,0.09714239840424665,-0.0005307497884524917,49.82914404980266,0.19830791610772439,0.19830791610772422,0.19830791610772447,0.572,25.37151697861025,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hitachi Energy India Limited,Automobile and Auto Components,2023,3271.92188382436,1.4263915001335092,0.057923635944168876,0.021663398315838044,0.07726423710822752,0.13519970256223648,0.27508207782376515,0.6815629107420241,0.0,0.0027707924789479757,0.021388457402318078,0.022592771231922337,1.106160249686743,0.006772777831143835,0.08764073843958728,-0.000478836266663534,55.9129843890675,0.19830791610772427,0.19830791610772436,0.2604866515050042,0.572,25.655359456684312,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hitachi Energy India Limited,Automobile and Auto Components,2024,4667.041564187886,2.56819023894014,0.07030164598394047,0.03213868023013948,0.12043798304249671,0.1894126618745675,0.15713266709317802,0.23904426952492602,0.0,0.01753518418222777,0.7042650588957741,-0.018806679738367707,1.082566273736715,0.008279334878116468,0.06875077647036015,0.008238242645139011,55.44951677131208,0.175692698119737,0.4269327279244832,0.7436823104693141,0.572,26.01050728526918,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hitachi Energy India Limited,Automobile and Auto Components,2025,11985.850589875252,1.5985130395142177,0.10491172203486775,0.061692552646250294,0.09111769744975808,0.13077311750091392,0.020989010728243922,-1.8335630494042696,0.0,0.020740381324820173,2.287619835217005,-0.12884578768697785,0.7226121867061713,0.007538889236307463,0.07888080776200763,0.025544435417361334,79.98175799498972,0.22135815260476763,0.8226427734047899,1.3385093167701863,0.572,27.00410667679603,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABB India Limited,Automobile and Auto Components,2021,1052.5094403492878,1.7953003423726293,0.1740054904387997,0.11957883886515243,0.20573914698314175,0.2765902626668465,0.0,0.0,1.0,0.01976369697390453,0.5017277872826742,0.02943584779512848,0.9120197719953254,0.032034133045734825,0.15570266288874865,0.018093297467690263,21.45252442610874,0.10272177857650111,0.1526252410070073,0.15524138696701434,0.486,26.13059708078689,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABB India Limited,Automobile and Auto Components,2022,1889.570558609501,1.4909824098615698,0.17400549043879973,0.11957883886515241,0.20573914698314172,0.27659026266684644,0.0,0.0,1.0,0.01976369697390453,0.5017277872826742,0.02943584779512847,0.9120197719953252,0.02128032807078687,0.10343353893914309,0.012019407718794218,32.2933471395224,0.19262101511351132,0.19262101511351135,0.1926210151135112,0.486,26.71576941038649,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABB India Limited,Automobile and Auto Components,2023,2817.3164650790663,1.5650540254225245,0.17400549043879973,0.11957883886515243,0.20573914698314172,0.2765902626668465,0.006699180671375731,-2.4391352272496736,0.0,0.01976369697390453,0.5017277872826741,0.029435847795128475,0.9120197719953252,0.017023291701329702,0.08273539069977144,0.009614196746950509,37.93313050546394,0.1926210151135113,0.19262101511351135,0.19271791300379645,0.486,27.115204648555277,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABB India Limited,Automobile and Auto Components,2024,4409.25247456115,1.6304263659795972,0.17277276813791878,0.11981174300740449,0.20893752313023584,0.27913005279746383,0.00823941055748074,-2.660746588650423,0.0,0.017660427446395566,0.7545614936239587,-0.009947105722199144,0.9423235122745812,0.013292502604045919,0.0636223268843085,0.012504849229826406,49.50652270412166,0.21983759314977744,0.21119579109665465,0.22206005004170137,0.486,27.563124992988314,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABB India Limited,Automobile and Auto Components,2025,7188.961488785282,0.7614437322496774,0.21985874862566565,0.15483877372562288,0.2645278005483789,0.3552801104902513,0.007332447635469373,-2.050971184310538,0.0,0.0176998544798129,0.501132609366416,0.04356594489857021,0.9754941559945542,0.012285501895896707,0.04644475956849808,0.007337857150641034,55.27189951106156,0.16601168358625906,0.48378631886906226,0.5069100836034806,0.486,28.051966547823024,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bharat Forge Limited,Automobile and Auto Components,2021,461.1849386682472,1.5713073990321669,0.14878414765833584,0.04299518834461315,0.07879531001743935,0.1081204432822516,0.0,0.0,1.0,0.08106349546054126,0.7079794027001824,-0.041671791088722064,0.6684500108707554,0.020267504369336494,0.2572171410309928,0.011441870137449123,14.258141456086765,0.10272177857650111,0.1526252410070073,0.15524138696701434,0.54,26.119105826889076,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bharat Forge Limited,Automobile and Auto Components,2022,724.6633064516129,1.0611736068241306,0.14878414765833584,0.04299518834461315,0.07879531001743935,0.1081204432822516,0.0,0.0,1.0,0.08106349546054124,0.7079794027001824,-0.041671791088722064,0.6684500108707554,0.014025353796962884,0.1779973172750856,0.007917910061952135,20.603896945717885,0.08736338690786465,0.08736338690786466,0.0873633869078646,0.54,26.571013837952226,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bharat Forge Limited,Automobile and Auto Components,2023,768.9935746403584,1.3222969482460325,0.14878414765833584,0.042995188344613154,0.07879531001743935,0.1081204432822516,1.0906283861996806,2.859890231596564,0.0,0.08106349546054126,0.7079794027001824,-0.041671791088722064,0.6684500108707554,0.014759551151397005,0.1872870598479796,0.008331148572042632,22.441800400547713,0.08736338690786478,0.0873633869078649,0.11672378160077708,0.54,26.60389565227243,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bharat Forge Limited,Automobile and Auto Components,2024,1016.8378569677534,1.371130835807533,0.18311977691064532,0.0632275297762585,0.13265043128600326,0.18933968576252141,1.1084136752975935,1.9043878373374572,0.0,0.10131170493854892,0.6042106829881002,-0.03686302393731849,0.7774484087595104,0.02009169884854896,0.1514524231099186,0.0029649483443543656,19.090833598027633,0.22410702006931452,0.5066000508642826,0.8,0.54,26.883265988936948,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bharat Forge Limited,Automobile and Auto Components,2025,1394.2177407049364,0.9643487899331853,0.18747300825435542,0.06477351366027513,0.10170961082783783,0.16252043312291897,0.7238752000089913,1.7071015963861504,0.0,0.09982577312102178,0.6594589137525629,-0.04257150211807149,0.7233011161062192,0.014380824038189641,0.1388222939565248,0.005189092960748917,26.177300455907243,-0.034104767146264814,-0.011142935970319385,-0.01860009789525203,0.54,27.22539547348107,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kalyani Steels Limited,Automobile and Auto Components,2021,227.41405603493075,1.586019223174654,0.16072793939921043,0.08912066000521832,0.11213794362857323,0.1484614850561241,0.0,0.0,1.0,0.05945201254744108,-0.4173906404055359,0.12454925251218868,0.7973346550154432,0.16072600992602998,1.433288365429561,-0.22820751230637987,3.449855096434188,0.10272177857650111,0.1526252410070073,0.15524138696701434,1.0,23.020988939132668,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kalyani Steels Limited,Automobile and Auto Components,2022,360.6830644915181,0.871628747075156,0.16072793939921043,0.08912066000521832,0.11213794362857323,0.1484614850561241,0.0,0.0,1.0,0.05945201254744107,-0.4173906404055359,0.12454925251218868,0.7973346550154432,0.1035580211557701,0.9234877848195451,-0.14703729905449722,5.354307066555524,0.02189441735390832,0.021894417353908374,0.021894417353908343,1.0,23.482216182810745,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kalyani Steels Limited,Automobile and Auto Components,2023,314.38172759396963,1.5878504000765732,0.16072793939921043,0.08912066000521832,0.11213794362857323,0.1484614850561241,0.3399472835449735,-0.8037519378815593,0.0,0.05945201254744108,-0.417390640405536,0.1245492525121887,0.7973346550154432,0.12169918491386866,1.085330741627113,-0.17280585997231002,3.7521285716155406,0.02189441735390846,0.02189441735390838,0.024319573536314535,1.0,23.342391881411885,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kalyani Steels Limited,Automobile and Auto Components,2024,499.19115193684894,1.7414873579541825,0.21724692252441613,0.12892593847847245,0.148099907193487,0.1982844549961224,0.3549363956903013,0.021976842376447352,0.0,0.29841226409129873,0.7693874727466163,-0.02866106274508737,0.7498749668229759,0.11416468376668988,0.7708787756025506,-0.11623855149366985,5.220090766760744,0.029612622567786115,0.39166951608566186,0.4895452169367487,1.0,23.804773033298222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kalyani Steels Limited,Automobile and Auto Components,2025,869.335080300608,0.9091719846985691,0.2183924138012082,0.1309241630487044,0.1354698828048794,0.18735544395368442,0.23135396394638852,-0.7235853007442277,0.0,0.012829480674026752,0.8933375134234705,-0.04597027599295057,0.7163383214958265,0.0675228704445035,0.49842003755844916,0.09400055802260804,8.155004859464103,0.014234069522912255,0.019581884192798906,0.030005264081417807,1.0,24.359512584810222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kalyani Forge Limited,Automobile and Auto Components,2021,144.2979917717746,1.355028024148394,0.057634785091175894,-0.0006936988954062935,-0.0023641574680735786,0.04777888621559767,0.0,0.0,1.0,0.028870260180512763,-0.16380123702694202,0.012830938276556212,1.4669042335504414,-0.003915886675889522,1.6563561136561522,-0.21626267558102544,3.0736627213568717,0.10272177857650111,0.1526252410070073,0.15524138696701434,1.0,20.078825186707668,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kalyani Forge Limited,Automobile and Auto Components,2022,195.52782267908896,1.088401890299533,0.05763478509117591,-0.0006936988954062935,-0.0023641574680735786,0.04777888621559767,0.0,0.0,1.0,0.028870260180512763,-0.163801237026942,0.012830938276556212,1.4669042335504412,-0.0027318689849873796,1.1555359665671634,-0.15087292992103413,4.405817029616924,-0.05468177724554633,-0.05468177724554616,0.12098716602615622,1.0,20.382647322853796,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kalyani Forge Limited,Automobile and Auto Components,2023,212.81285181007232,1.7097288086374964,0.0576347850911759,-0.0006936988954062935,-0.0023641574680735786,0.04777888621559768,0.49152596905360346,2.4349971170982285,0.0,0.028870260180512763,-0.16380123702694202,0.012830938276556214,1.4669042335504414,-0.002349482165890205,1.003626708093553,-0.1310388480999962,7.507680016806289,-0.054681777245546064,-0.05468177724554614,0.15472084730228677,1.0,20.467357787548384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kalyani Forge Limited,Automobile and Auto Components,2024,363.85226358798303,1.4879549202732858,0.07337446437628252,0.019279275996473028,0.05548415261099025,0.10168125266789169,0.7427652693909803,3.4355925645749,0.0,0.10999199609846876,0.5776891049887106,-0.026637036313463088,1.1527016532760264,0.03438208650026705,0.6195326628295384,-0.12053611750241607,11.079450571591561,-0.10876534058274484,0.1346249606877031,0.4104427629277664,1.0,21.00369255404594,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kalyani Forge Limited,Automobile and Auto Components,2025,541.3957658583118,1.2368289718518783,0.11203359655650509,0.03513642685003125,0.09270888153493476,0.16992720530728547,0.797978975818177,2.6410795111647554,0.0,0.10289706068162505,0.8233856366928184,-0.05868980189347437,1.0276547486028667,0.04222419428005403,0.4553579424864091,-0.012796013505254895,10.070159913218687,0.0026837857225480797,0.5309722759584456,0.8273381294964028,1.0,21.401095194482657,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kotak Mahindra Bank Limited,Banking Financial Services and Insurance,2021,308.74305216471356,1.191635406172855,0.13772490620796346,0.2878095000615478,0.13288598635532198,0.009338424615858086,0.0,0.0,1.0,0.019028480556915903,-0.17396023474637085,0.02605845399271795,0.08358279510364951,0.033169077486394305,0.24960553325543272,-0.004954123115168197,63.0027123665911,0.10272177857650111,0.1526252410070073,0.15524138696701434,0.275,28.752992428161235,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kotak Mahindra Bank Limited,Banking Financial Services and Insurance,2022,367.9091523693454,0.9846671891905212,0.13772490620796346,0.2878095000615478,0.132885986355322,0.009338424615858085,0.0,0.0,1.0,0.019028480556915903,-0.17396023474637085,0.02605845399271795,0.0835827951036495,0.03369361681904281,0.2535528218073343,-0.00503246814703575,62.02189155185624,0.21048005571038386,0.21048005571038392,0.21048005571038383,0.275,28.928319082712797,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kotak Mahindra Bank Limited,Banking Financial Services and Insurance,2023,362.2680709409905,1.002882147648217,0.13772490620796343,0.2878095000615478,0.132885986355322,0.009338424615858086,0.4659591663413648,0.6810518629393749,0.0,0.019028480556915903,-0.17396023474637085,0.026058453992717952,0.08358279510364951,0.04137267731342898,0.3121292239943525,-0.006195081428453379,51.063471732365485,0.21048005571038392,0.21048005571038378,0.20908117695682518,0.275,28.911490993741307,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kotak Mahindra Bank Limited,Banking Financial Services and Insurance,2024,363.3121810096772,0.9961794065584947,0.13772490620796346,0.2614225939618502,0.14013211261621666,0.01017845335330551,0.5778612727125423,0.692569380723843,0.0,0.016171877020025597,1.6346645289190473,0.003293368915204282,0.09075498037684855,0.05034238034400731,0.35991479824292394,0.040314554458053015,38.32768559567752,0.343488093161837,0.343488093161837,0.22030958099813183,0.275,28.915055534540652,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kotak Mahindra Bank Limited,Banking Financial Services and Insurance,2025,361.92411287369265,1.1541842941868172,0.13772490620796343,0.2911909823832777,0.1404919699528787,0.00966389103333714,0.550837466217033,0.5387803693030927,0.0,0.015961756263416716,1.616417582218198,0.005922264131694035,0.08636812294287234,0.061504606098926835,0.43772220186348254,0.043644237179311644,34.91953136714717,0.0906400828787307,0.09064008287873065,0.21705850191361414,0.275,28.91137957774558,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Union Bank of India,Banking Financial Services and Insurance,2021,29.746987913507056,1.3453178324836172,0.13772490620796346,0.18059331053154115,0.10801117320732675,0.003987894012951068,0.0,0.0,1.0,0.06504228588782518,0.9329320564206803,0.0019061562839077228,0.03658275004354161,0.2977206290531328,2.756387327463428,0.10459463806796596,4.404334000715578,0.10272177857650111,0.1526252410070073,0.15524138696701434,0.893,26.14855400750272,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Union Bank of India,Banking Financial Services and Insurance,2022,40.01915330271567,1.3615719367235264,0.13772490620796343,0.18059331053154112,0.10801117320732675,0.0039878940129510695,0.0,0.0,1.0,0.06504228588782517,0.9329320564206802,0.0019061562839077228,0.03658275004354162,0.24831350557081308,2.2989612851827546,0.0872370225911752,5.280667623127743,0.12206059806261066,0.12206059806261058,0.12206059806261063,0.893,26.445184299319767,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Union Bank of India,Banking Financial Services and Insurance,2023,54.48895606841428,1.8867492306552378,0.13772490620796346,0.18059331053154115,0.10801117320732677,0.003987894012951069,0.3725036259169864,-12.824169594124543,0.0,0.06504228588782517,0.9329320564206803,0.0019061562839077233,0.03658275004354162,0.22848666772709406,2.115994934890778,0.08029413071356048,-7.086891954508945,0.12206059806261056,0.12206059806261059,0.25285587659655395,0.893,26.643283399444368,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Union Bank of India,Banking Financial Services and Insurance,2024,102.8069959412877,1.234825199563994,0.13772490620796346,0.25004887120280306,0.1413673162396441,0.004296428756674754,0.2763823344281957,-12.194684472932833,0.0,0.029881643247671827,2.6225547035240684,-0.004374172030261661,0.03935652591495729,0.18627137019874038,1.2436180020168606,0.2329404703827109,-1.867631619910262,0.17071422209461087,0.1707142220946109,0.538152610441767,0.893,27.38867953185075,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Union Bank of India,Banking Financial Services and Insurance,2025,126.94866927977532,1.1801792557260156,0.13772490620796346,0.3037924953979027,0.15836163550538596,0.004286037496060029,0.5709399085730024,-8.099746628235273,0.0,0.028102441340250875,-2.4945756027664805,0.025417357862406145,0.03926323638325741,0.1860594532735523,1.1746660690457988,-0.22758419695289667,3.7579450459668067,0.07542896632110453,0.0754289663211046,0.2334203655352482,0.893,27.59960895309855,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Life Insurance Corporation of India,Banking Financial Services and Insurance,2021,,,0.13772490620796346,0.04584292792000908,0.778594320447768,0.008650648273453392,0.0,0.0,1.0,0.0011289489525622646,0.3794859108371547,-0.0011013354565742146,0.17150126936135576,0.04065615172769685,0.13447422530091035,0.04982025747639888,5.56206468617266,0.10272177857650111,0.1526252410070073,0.15524138696701434,0.543,24.533015956892672,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Life Insurance Corporation of India,Banking Financial Services and Insurance,2022,,,0.13772490620796346,0.04584292792000908,0.7785943204477681,0.008650648273453392,2.9689855043466995e-05,1.2692778700021792e-05,0.0,0.0011289489525622646,0.3794859108371547,-0.0011013354565742152,0.17150126936135573,0.0341721141058903,0.1303032928461194,0.04110227722206973,7.972668319255737,0.06530633181486516,0.06530633181486527,0.06530633181486523,0.543,24.87992440342746,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Life Insurance Corporation of India,Banking Financial Services and Insurance,2023,331.6712492509322,1.0739087947473407,0.13772490620796346,0.045842927920009074,0.778594320447768,0.00865064827345339,0.0,-0.4792585311060433,1.0,0.0011289489525622646,0.37948591083715466,-0.0011013354565742154,0.17150126936135573,0.0857927844643291,0.11019265820298749,0.0957008632698395,3.400422050743569,0.06530633181486528,0.06530633181486525,0.06527413041950711,0.543,29.065066953873625,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Life Insurance Corporation of India,Banking Financial Services and Insurance,2024,356.18467153541343,1.3311345990889858,0.13772490620796343,0.048191239501103184,0.49447006273469923,0.008430798271592543,0.0,-0.6810812722633429,1.0,0.0009042898522641468,0.3794859108371547,-0.0006505700064503218,0.15971092861319885,0.09080963495865689,0.18364790643184303,0.09678009527342384,3.1721903747242184,0.08126897850973899,0.08126897850973881,0.13670708135652787,0.543,29.13637202526244,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Life Insurance Corporation of India,Banking Financial Services and Insurance,2025,474.12973994593466,0.9187826247317443,0.13772490620796346,0.05422394826962935,0.3797980120319377,0.009311026904346752,0.0,-0.6728156431698465,1.0,0.0008716283050937193,0.3794859108371547,0.00030844427809240365,0.15742681433800731,0.080568664611412,0.21212391762621433,0.07635815732669493,4.214116687259379,0.04957933979479451,0.0495793397947946,0.1810171587571496,0.543,29.422403685850238,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
General Insurance Corporation of India,Banking Financial Services and Insurance,2021,144.7548191116517,1.0949563007901708,0.08033879681754853,0.14288361455947018,0.15286813317055065,0.028004010264752986,0.0,0.0,1.0,0.0027732733385859433,2.3624217113984614,-0.013935635938435616,0.2970685657828772,0.2646677689982035,1.7313469034316076,0.34642453461680967,6.7197953716297425,0.10272177857650111,0.1526252410070073,0.15524138696701434,0.34,26.26043416362077,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
General Insurance Corporation of India,Banking Financial Services and Insurance,2022,158.50020125604445,0.8501199099005261,0.08033879681754852,0.1428836145594702,0.15286813317055065,0.02800401026475298,0.0,0.0,1.0,0.0027732733385859437,2.3624217113984614,-0.013935635938435604,0.29706856578287716,0.24503452502972756,1.6029143546637643,0.3207265154339611,7.258214934886946,0.013731661048036968,0.013731661048036895,0.013731661048037072,0.34,26.351148618138705,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
General Insurance Corporation of India,Banking Financial Services and Insurance,2023,134.74417681100377,1.848517398801296,0.16800270950088325,0.1428836145594702,0.15286813317055065,0.05870213849580578,0.0,-3.0258706192614193,1.0,0.0027732733385859437,1.443338122813821,-0.0295883561648053,0.2970685657828772,0.29218331308833884,1.911406864310677,0.4902035360390465,-0.1151800494294948,0.013731661048036916,1.1198931588392944,0.013697362716380746,0.34,26.188770749162636,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
General Insurance Corporation of India,Banking Financial Services and Insurance,2024,249.07695522229858,1.5645305607894857,0.17230204968639876,0.14362821044925023,0.12099615339719906,0.049799399215702554,0.0,-3.2427212350581027,1.0,0.00012202048741169626,1.3894812729735435,-0.024172220224717152,0.2523663567907414,0.15300492157529075,1.2645080514991003,0.2549031201597556,2.205517665657446,-0.037082053771186806,-0.012440118924571501,-0.03200406400812797,0.34,26.803154660902013,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
General Insurance Corporation of India,Banking Financial Services and Insurance,2025,389.6885084336804,0.9874298882351327,0.17230204968639876,0.14959739479143477,0.12084351630983566,0.05411701531578468,0.0,-3.049309711002568,1.0,0.0005114843432649731,1.3894812729735435,-0.02290820710818861,0.2550653868012039,0.1087022046666513,0.8995530482669415,0.1735962787216276,4.937686035977457,0.0672268438197912,0.06722684381979123,0.11151928627656783,0.34,27.250740478739903,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF Utilities Limited,Banking Financial Services and Insurance,2021,238.21325371064336,1.6343125912133136,0.6471188984281356,0.09905961000613933,-0.2969623670049605,0.1518514090408519,-0.0,0.0,1.0,0.15479696346609237,0.9811641824309468,-0.1277967314914662,0.2384844569218756,0.0481432259689994,-0.16211894609593822,0.23334583823706437,3.1796355407721326,0.10272177857650111,0.1526252410070073,0.15524138696701434,0.415,22.917477906282624,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF Utilities Limited,Banking Financial Services and Insurance,2022,389.31491993319605,0.9405812917112859,0.6471188984281356,0.09905961000613933,-0.2969623670049605,0.15185140904085187,-9.531232289238284,4.270441861655829,0.0,0.15479696346609237,0.9811641824309468,-0.12779673149146617,0.2384844569218756,0.034650611392737785,-0.11671191512251339,0.1679892469224381,8.687121703624529,0.17656669391661042,0.17656669391661042,0.17628034583424568,0.415,23.408700188716214,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF Utilities Limited,Banking Financial Services and Insurance,2023,366.1823302732414,1.5083655999567092,0.6664409655441329,0.16389063068094994,-1.3566249032243995,0.24191565666385811,-16.164589398846324,2.4751594169667883,0.0,0.14861891990156972,0.8621384209714849,-0.1393680916457111,0.33936451522771727,0.09020096621088561,-0.066487014163708,0.2344209725944767,5.201598675822305,0.479513141097479,0.5236893385176506,1.4484803558191253,0.415,23.347442989307996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF Utilities Limited,Banking Financial Services and Insurance,2024,552.3368302961436,1.5371650317500671,0.6103581585725273,0.15212267924703599,2.6618377558208848,0.25564630353414164,23.44130344466321,1.77392910358778,0.0,0.25088133126183926,0.9862868431155994,-0.17953199991760563,0.39907924279564133,0.07082634699378136,0.026609189734682695,0.1634777370959799,5.292740424941145,0.2760961434089125,0.1687092068487031,0.1843778383287919,0.415,23.75846966979946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF Utilities Limited,Banking Financial Services and Insurance,2025,849.032861278903,0.8145180974455335,0.759421691129837,0.17530556027560854,0.7268510019697052,0.27578227702111646,4.622967656149996,1.0486754528608706,0.0,0.03921486505567934,0.850667788576687,-0.16195194412571057,0.3440588484985473,0.04580805876467082,0.06302262587591517,0.15855950224217863,6.087982323366821,-0.1373245724962708,0.07336065365822307,-0.005814233062356881,0.415,24.18840950123344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unifinz Capital India Limited,Banking Financial Services and Insurance,2021,18.487962589085658,3.3011365704517655,-0.03003442811082573,-0.06015629269358981,-0.11473359459684816,-0.05290773662238126,0.0,-0.0,1.0,0.044384939067708615,16.07023289665211,0.23186780230326295,0.5487943857965452,-0.002219282437140819,0.01934291734638797,-0.019443720509412173,-902.5039691350888,0.10272177857650111,0.1526252410070073,0.15524138696701434,0.467,20.522894395933747,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
