2026-08-27 22:56:36,352 DEBUG    matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\Pingaksh\\MyDocs\\Ongoing Projects\\GitHub Repos\\intrinsic-value-calculator\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansMono-Oblique.ttf', index=0, name='DejaVu Sans Mono', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2026-08-27 22:56:36,352 DEBUG    matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\Pingaksh\\MyDocs\\Ongoing Projects\\GitHub Repos\\intrinsic-value-calculator\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmtt10.ttf', index=0, name='cmtt10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-08-27 22:56:36,352 DEBUG    matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\Pingaksh\\MyDocs\\Ongoing Projects\\GitHub Repos\\intrinsic-value-calculator\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmr10.ttf', index=0, name='cmr10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-08-27 22:56:36,352 DEBUG    matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\Pingaksh\\MyDocs\\Ongoing Projects\\GitHub Repos\\intrinsic-value-calculator\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXGeneral.ttf', index=0, name='STIXGeneral', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-08-27 22:56:36,352 DEBUG    matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\Pingaksh\\MyDocs\\Ongoing Projects\\GitHub Repos\\intrinsic-value-calculator\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSerif-Bold.ttf', index=0, name='DejaVu Serif', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2026-08-27 22:56:36,352 DEBUG    matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\Pingaksh\\MyDocs\\Ongoing Projects\\GitHub Repos\\intrinsic-value-calculator\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmmi10.ttf', index=0, name='cmmi10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-08-27 22:56:36,352 DEBUG    matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\Pingaksh\\MyDocs\\Ongoing Projects\\GitHub Repos\\intrinsic-value-calculator\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizFourSymReg.ttf', index=0, name='STIXSizeFourSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-08-27 22:56:36,352 DEBUG    matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\Pingaksh\\MyDocs\\Ongoing Projects\\GitHub Repos\\intrinsic-value-calculator\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansMono-Bold.ttf', index=0, name='DejaVu Sans Mono', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2026-08-27 22:56:36,352 DEBUG    matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\Pingaksh\\MyDocs\\Ongoing Projects\\GitHub Repos\\intrinsic-value-calculator\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizFourSymBol.ttf', index=0, name='STIXSizeFourSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2026-08-27 22:56:36,352 DEBUG    matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\Pingaksh\\MyDocs\\Ongoing Projects\\GitHub Repos\\intrinsic-value-calculator\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXNonUni.ttf', index=0, name='STIXNonUnicode', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
